trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
43058	9196	0	1	4	3	1	1	1	2	2013	10	5	6	13.25	29	0	0	1	3132	0.772777778	0.253611111	0.071111111	0	0.271111111	0	0	0.235	1.5	0.6	0	0.251773
28133	6094	0	3	3	5	6	4	0.5	2	2013	4	12	5	18.5	23	1	0	0	10105	2.379166667	0.788333333	0.213888889	0.316666667	0.05	0.166666667	2	0.778888889	2.35	1.91	0	0.764622
43282	9241	0	1	3	4	6	1	1	2	2013	10	8	2	13.5	43	0	0	0	6514	1.533611111	0.4625	0.033333333	0	0.733333333	0.081111111	1	0.459444444	3	1.11	0	0.346433
62716	13473	0	2	3	3	6	1	1	3	2014	7	8	2	19	44	1	1	0	1940	0.493888889	0.1875	0.133888889	0	0.138888889	0	0	0.2025	1.5	0.42	0	0.677641
67949	14681	1	1	4	5	2	1	1	3	2014	9	18	4	12	32	0	0	1	1548	0.373611111	0.104166667	0.058888889	0	0.110555556	0	0	0.076944444	1.5	0.22	0	0.256318
2930	613	0	1	4	2	2	1	1	1	2012	5	10	4	8.516666667	46	1	1	1	2336	0.583055556	0.193611111	0.171666667	0	0.188888889	0.079444444	1	0.176666667	3	0.41	0	0.350629
71166	15407	2	0	2	3	1	3	0	3	2014	10	26	7	9.916666667	11	0	0	2	590	0.1375	0.035833333	0.067777778	0	0.020833333	0	0	0.041111111	0	0.11	0	0.155405
26185	5652	1	4	4	1	1	1	1	1	2013	2	22	5	16.5	47	0	1	2	7359	1.865555556	0.640555556	0.222222222	0	0.733333333	0	0	0.424722222	1.5	1.44	0	0.400262
35515	7597	1	1	3	2	6	3	0	2	2013	7	8	1	15.5	12	0	0	0	3933	1.073611111	0.327777778	0.128888889	0	0.503333333	0	0	0.313055556	0	1.1	0	0.30701
22532	4831	0	1	4	5	1	5	0	1	2013	1	9	3	8.666666667	64	0	1	1	1689	0.449722222	0.1275	0.091944444	0	0.197222222	0	0	0.176111111	0	0.42	0	0.48265
54498	11669	0	1	1	3	6	1	1	2	2014	3	16	7	14	51	1	1	2	809	0.190833333	0.04	0.1075	0	0.028611111	0	0	0.044166667	1.5	0.13	0	0.132075
53367	11422	0	0	4	3	1	1	1	2	2014	2	20	4	13	53	0	1	2	3725	0.871388889	0.319166667	0.145	0	0.299444444	0	0	0.265277778	1.5	0.84	0	0.257592
48367	10326	0	1	3	1	1	1	1	2	2013	12	10	2	18.16666667	42	1	1	1	8015	1.856666667	0.639722222	0.118611111	0	0.704166667	0	0	0.536944444	1.5	1.38	0	0.666839
39755	8516	1	1	3	5	1	1	1	2	2013	8	29	4	13	51	0	1	1	10273	2.405277778	0.893055556	0.193888889	0.25	0.216666667	0.133333333	1	0.8125	3.9	1.99	10.5	0.572991
31006	6692	3	1	1	2	6	3	0	2	2013	5	20	1	15.5	12	1	0	0	925	0.280833333	0.1425	0.2175	0	0.021111111	0	0	0.073333333	0	0.2	0	0.295455
6164	1261	0	0	3	5	6	1	1	1	2012	6	16	6	9	37	0	1	0	1708	0.4525	0.170277778	0.184722222	0	0.125833333	0	0	0.153611111	1.5	0.38	10.5	0.262206
59401	12732	1	2	3	3	1	1	1	3	2014	6	1	7	12.5	41	0	1	1	3231	0.798888889	0.290555556	0.082222222	0.166666667	0	0	0	0.242777778	2.4	0.6	0	0.548055
23191	4991	0	0	3	4	6	1	1	1	2013	1	16	3	7	28	1	1	0	7860	1.846111111	0.648333333	0.2725	0.233333333	0	0	0	0.571388889	2.9	1.33	10.5	0.67088
48527	10352	0	4	4	3	1	5	0	2	2013	12	12	4	16.5	89	0	1	2	4993	1.203888889	0.365277778	0.088888889	0	0.48	0	0	0.283611111	0	0.86	0	0.357493
55797	11958	7	0	4	5	2	5	0	3	2014	4	15	2	18.08333333	10	1	0	1	718	0.235833333	0.063888889	0.077222222	0	0.03	0	0	0.067222222	0	0.17	0	0.0867769
24253	5227	0	1	3	3	1	5	0	1	2013	1	29	2	15.66666667	65	1	1	2	7164	1.715555556	0.5475	0.191666667	0.15	0.3	0.1	1	0.447777778	0	1.38	0	0.531017
52770	11290	0	0	4	1	1	1	1	2	2014	2	11	2	6.5	53	0	1	2	11889	2.895555556	0.875277778	0.262222222	0.233333333	0.479166667	0.120833333	1	0.65	4.4	2.06	0	0.638034
10901	2299	1	1	3	1	1	1	0	1	2012	8	6	1	17	52	1	0	1	1749	0.523055556	0.167777778	0.115833333	0	0.184166667	0	0	0.224166667	0	0.5	0	0.268897
49308	10523	1	0	3	3	6	4	1	2	2013	12	27	5	10	18	1	0	0	1304	0.435555556	0.142777778	0.216944444	0	0.135	0	0	0.125277778	1.5	0.31	0	0.286031
69213	14959	0	2	3	4	6	1	1	3	2014	10	3	5	14	43	0	1	0	14435	3.699444444	1.196666667	0.239444444	0.483333333	0	0.1	1	1.040277778	2.8	2.56	0	0.544192
15597	3299	3	1	4	2	2	5	0	1	2012	10	4	4	16.86666667	8	1	0	2	1231	0.307222222	0.1025	0.131944444	0	0.114166667	0	0	0.074444444	0	0.19	0	0.0298507
79901	17332	0	1	4	3	2	1	1	3	2015	2	24	2	12	43	0	1	2	12537	2.937222222	0.865277778	0.113055556	0.116666667	0.484444444	0.216666667	2	0.570833333	4.5	1.9	0	0.510462
21521	4587	0	4	1	3	6	1	1	1	2012	12	17	1	14.5	44	1	1	0	761	0.188055556	0.065277778	0.153055556	0	0.028333333	0	0	0.117222222	1.5	0.26	0	0.267773
19638	4160	0	0	3	3	6	1	1	1	2012	11	19	1	14	45	1	1	0	1156	0.276111111	0.093888889	0.050277778	0	0.098333333	0	0	0.09	1.5	0.2	0	0.37963
80041	17368	5	0	1	2	1	5	0	3	2015	2	27	5	8.166666667	10	0	0	1	1279	0.391944444	0.115277778	0.193611111	0	0.112222222	0	0	0.106388889	0	0.29	0	0.334204
70820	15326	4	1	4	3	1	1	1	3	2014	10	22	3	13.16666667	54	1	0	1	5056	1.201111111	0.373888889	0.109166667	0.066666667	0.116666667	0.133333333	1	0.258611111	3	0.91	0	0.165414
37887	8086	2	2	4	1	1	1	1	2	2013	8	4	7	16.51666667	21	0	1	1	11320	2.809166667	0.850833333	0.096111111	0.4	0.436944444	0.218611111	2	0.7	4.5	2.09	0	0.348413
27665	5984	0	3	3	5	1	4	1	2	2013	4	5	5	17.5	25	0	1	1	2479	0.599166667	0.23	0.213611111	0.033333333	0	0	0	0.260555556	1.6	0.57	10.5	0.5629
24570	5295	0	1	3	3	6	4	1	1	2013	2	2	6	0	35	0	1	0	15594	3.740277778	1.245833333	0.218888889	0.283333333	0.111111111	0.283333333	1	0.771388889	3.7	2.41	0	0.416637
48761	10394	1	2	1	5	2	1	1	2	2013	12	14	6	16.58333333	42	1	0	1	563	0.121111111	0.054722222	0.0725	0	0.043333333	0	0	0.059722222	1.5	0.13	0	0.283721
39422	8434	0	2	3	3	6	1	1	2	2013	8	23	5	10	20	1	0	0	1007	0.311111111	0.105277778	0.165	0.05	0	0	0	0.087777778	1.5	0.24	0	0.085443
53045	11349	1	3	4	2	6	1	1	2	2014	2	14	5	16	37	1	1	2	4469	1.091944444	0.321388889	0.246388889	0.2	0.083888889	0.083888889	1	0.325	4	0.74	0	0.478632
46304	9892	2	2	4	3	2	3	0	2	2013	11	16	6	18	15	0	0	2	3626	0.929722222	0.258888889	0.141944444	0	0.2125	0.2	1	0.174166667	0	0.54	0	0.323764
45152	9645	1	0	3	1	2	1	1	2	2013	10	31	4	8.5	35	1	0	1	16342	3.583333333	1.151388889	0.133055556	0.55	0.143611111	0.120833333	1	1.094444444	4.8	2.42	10.5	0.745431
62280	13371	1	1	3	4	1	1	1	3	2014	7	3	4	17.5	40	0	1	1	11211	2.629166667	0.923611111	0.131111111	0.3	0.133333333	0.216666667	2	0.766388889	4.4	2	10.5	0.769482
52204	11183	0	2	1	3	5	1	1	2	2014	2	5	3	9.75	40	0	1	2	544	0.128333333	0.028055556	0.057777778	0	0.026388889	0	0	0.042777778	1.5	0.13	0	0.357143
29347	6347	0	0	4	3	2	1	1	2	2013	4	26	5	8.5	47	1	1	2	1924	0.527777778	0.156944444	0.185277778	0	0.143055556	0	0	0.1475	1.5	0.38	0	0.0677966
12274	2608	0	1	4	3	1	5	0	1	2012	8	25	6	12	65	1	1	1	1370	0.3625	0.128611111	0.155833333	0.05	0	0	0	0.151388889	0	0.34	0	0.317431
30958	6683	1	1	3	1	1	1	1	2	2013	5	19	7	15.25	28	1	1	1	2913	0.784444444	0.226666667	0.223055556	0	0.210277778	0	0	0.185833333	1.5	0.55	0	0.22571
35583	7612	0	2	1	5	6	1	1	2	2013	7	9	2	13.75	39	1	1	0	612	0.160833333	0.103333333	0.142222222	0	0.020555556	0	0	0.040277778	1.5	0.08	0	0.703448
24625	5309	1	0	4	3	1	1	1	1	2013	2	2	6	7	53	0	1	1	4512	1.139444444	0.319444444	0.126388889	0	0.282222222	0	0	0.220555556	1.5	0.72	0	0.356423
52836	11302	1	1	4	4	1	1	1	2	2014	2	11	2	7.266666667	27	0	1	1	2240	0.466111111	0.175555556	0.050555556	0	0.116666667	0	0	0.131944444	1.5	0.37	0	0.755789
77403	16756	0	1	4	3	1	5	0	3	2015	1	18	7	13.5	67	0	1	1	3221	0.785	0.219722222	0.010555556	0	0.269444444	0	0	0.1575	0	0.51	0	0.202822
23679	5117	0	1	1	5	1	1	1	1	2013	1	24	4	11	50	1	0	1	1239	0.293888889	0.156944444	0.106666667	0	0.086111111	0	0	0.149444444	1.5	0.39	0	0.36803
5129	1052	0	1	3	3	6	1	1	1	2012	6	5	2	17.5	38	1	0	0	1617	0.422222222	0.224722222	0.024444444	0	0.224444444	0	0	0.152777778	1.5	0.38	0	0.230909
73930	16009	0	0	2	2	1	1	1	3	2014	11	28	5	7.916666667	47	1	1	1	1643	0.437777778	0.126111111	0.264722222	0	0.075	0	0	0.099444444	1.5	0.29	0	0.298883
16711	3525	0	0	3	4	1	4	1	1	2012	10	16	2	8.5	43	0	1	1	8394	1.938055556	0.627222222	0.2925	0.3	0	0	0	0.593055556	1.6	1.54	0	0.674005
31689	6824	0	5	4	3	6	1	1	2	2013	5	29	3	21	49	1	1	2	1179	0.379166667	0.090833333	0.159722222	0	0.116666667	0	0	0.104722222	1.5	0.32	0	0.135279
34669	7427	1	1	3	3	1	1	1	2	2013	6	29	6	15	44	1	0	1	1573	0.421666667	0.110277778	0.133055556	0	0.095277778	0	0	0.128611111	1.5	0.33	0	0.451404
18151	3846	0	4	4	3	1	5	0	1	2012	11	1	4	14.91666667	62	1	1	1	1417	0.356111111	0.107222222	0.190277778	0	0.094444444	0	0	0.082222222	0	0.24	0	0
16289	3440	2	0	3	4	6	1	1	1	2012	10	11	4	8.833333333	42	0	0	0	5307	1.342222222	0.500277778	0.165555556	0.183333333	0.165555556	0.177777778	2	0.483055556	3.9	1.1	10.5	0.746406
13291	2827	0	1	1	2	1	1	1	1	2012	9	7	5	8.683333333	37	0	1	2	703	0.204722222	0.0575	0.145555556	0	0.033333333	0	0	0.069722222	1.5	0.18	0	0.179283
75055	16231	3	0	4	1	2	1	1	3	2014	12	11	4	7.25	57	0	1	1	10765	2.635555556	0.674444444	0.396388889	0.333333333	0	0	0	0.724166667	2.9	1.72	0	0.590717
35653	7625	1	3	1	2	2	1	1	2	2013	7	9	2	15.66666667	42	1	1	1	1036	0.264722222	0.0975	0.140833333	0	0.164444444	0	0	0.075555556	1.5	0.17	0	0.518382
34696	7431	3	4	1	5	1	3	0	2	2013	6	30	7	16.58333333	13	1	0	1	161	0.082777778	0.040277778	0.054444444	0	0.020833333	0	0	0.041944444	0	0.09	0	0.15894
61279	13136	1	2	1	5	6	4	0.5	3	2014	6	23	1	14	18	0	0	0	425	0.125833333	0.028888889	0.066388889	0.016666667	0	0	0	0.035555556	1	0.09	0	0.21875
6290	1289	0	2	4	5	1	5	0	1	2012	6	18	1	11.5	42	0	1	1	10398	2.395	0.844166667	0.226111111	0.25	0.4	0.133333333	1	0.713333333	0	1.87	10.5	0.636293
41608	8897	0	0	3	1	6	1	1	2	2013	9	20	5	7.25	27	1	0	0	4642	1.238888889	0.450277778	0.076388889	0	0.529166667	0	0	0.206944444	1.5	0.77	0	0.327517
21501	4582	0	3	4	3	1	1	1	1	2012	12	17	1	15	51	1	1	2	2920	0.818333333	0.25	0.191944444	0	0.240833333	0	0	0.169722222	1.5	0.64	0	0.232406
73566	15934	0	2	3	3	1	5	0	3	2014	11	25	2	13	60	1	0	1	1677	0.5575	0.185833333	0.178611111	0	0.101388889	0	0	0.118611111	0	0.42	0	0.0608899
14868	3157	1	0	4	1	1	1	1	1	2012	9	27	4	6.5	35	0	1	1	19134	4.367777778	1.363333333	0.213888889	0.75	0.073888889	0.166666667	1	0.66	4.3	2.89	0	0.391835
15147	3208	1	4	4	3	1	1	1	1	2012	9	29	6	15.75	55	0	1	2	1529	0.434166667	0.138055556	0.241666667	0	0.077222222	0	0	0.096388889	1.5	0.31	0	0.106628
51886	11109	0	0	3	1	6	1	1	2	2014	1	31	5	8	31	1	1	0	7653	1.840277778	0.647222222	0.056388889	0.183333333	0.1775	0.116666667	1	0.556666667	4.4	1.29	10.5	0.722555
73561	15932	0	0	3	3	6	1	1	3	2014	11	25	2	8.5	56	1	0	0	3902	0.8925	0.271111111	0.033055556	0	0.454166667	0	0	0.227777778	1.5	0.71	0	0.463415
51582	11038	0	2	1	5	2	1	1	2	2014	1	26	7	14	59	1	1	2	615	0.150833333	0.106666667	0.110555556	0	0.030833333	0	0	0.081388889	1.5	0.13	0	0.43686
14	2	1	0	4	3	1	1	1	1	2012	4	1	7	13	41	0	1	1	8051	2.109444444	0.715	0.2575	0	0.873888889	0.089444444	1	0.508333333	3	1.59	0	0.356831
77581	16795	0	1	4	2	1	1	1	3	2015	1	20	2	8.833333333	54	1	1	2	5356	1.366111111	0.458333333	0.498888889	0.066666667	0	0	0	0.274166667	1.5	0.95	0	0.182371
40194	8598	3	3	4	5	2	2	0	2	2013	9	2	1	21	16	1	0	1	2550	0.566944444	0.138333333	0.0875	0	0.088888889	0	0	0.089444444	0	0.31	0	0.068323
35606	7617	0	1	4	1	1	1	1	2	2013	7	9	2	17	47	1	1	2	3723	0.933055556	0.251666667	0.191944444	0	0.318888889	0.133333333	1	0.276944444	3	0.71	0	0.251755
8485	1755	1	1	4	3	1	5	0	1	2012	7	11	3	10.25	75	1	1	1	1648	0.393888889	0.1225	0.083055556	0	0.151944444	0	0	0.1225	0	0.34	0	0.31746
4980	1020	0	0	3	1	1	1	1	1	2012	6	1	5	8.5	42	0	1	2	5469	1.371111111	0.488611111	0.091388889	0.3	0	0.083333333	1	0.455	2.9	1.12	10.5	0.745421
3268	679	1	1	1	1	1	1	1	1	2012	5	14	1	10.5	52	1	0	1	642	0.173611111	0.065833333	0.139166667	0	0.021666667	0	0	0.05	1.5	0.13	0	0.177778
35721	7638	4	1	3	4	1	5	0	2	2013	7	10	3	20	19	0	0	1	7085	1.853055556	0.595	0.120277778	0.416666667	0.105	0.25	2	0.416111111	0	1.28	0	0.631509
52152	11174	0	10	4	3	2	1	1	2	2014	2	4	2	19.16666667	30	1	1	1	4622	1.179166667	0.35	0.116111111	0	0.608333333	0	0	0.188333333	1.5	0.65	0	0.0840708
35914	7675	1	1	1	5	6	1	1	2	2013	7	12	5	8.5	35	1	1	0	1874	0.4325	0.137222222	0.1175	0	0.193055556	0	0	0.226666667	1.5	0.44	10.5	0.675245
37432	7994	0	1	3	1	1	5	0	2	2013	7	29	1	17	30	0	0	1	15788	3.599166667	1.123888889	0.407777778	0.483333333	0	0.1	1	1.048611111	0	2.79	0	0.544106
57489	12339	3	3	3	5	1	1	1	3	2014	5	9	5	17.5	29	1	1	1	3902	0.915	0.324722222	0.071111111	0.166666667	0	0	0	0.415833333	2.4	0.89	10.5	0.726119
62817	13497	0	1	3	1	1	1	1	3	2014	7	9	3	19	42	1	1	2	6041	1.435277778	0.510555556	0.229444444	0.166666667	0	0.083333333	1	0.449166667	2.4	1.12	0	0.593074
44475	9499	2	1	4	2	2	3	0	2	2013	10	22	2	17	11	0	0	2	506	0.148611111	0.036388889	0.113055556	0	0.013888889	0	0	0.064722222	0	0.11	0	0.0300429
33996	7291	0	0	4	3	1	5	0	2	2013	6	23	7	10	62	0	1	2	14583	3.512222222	1.176111111	0.137222222	0.233333333	0.635555556	0.183333333	2	0.492777778	0	2.29	0	0.218715
17989	3804	1	1	3	1	6	1	1	1	2012	10	30	2	15	40	0	0	1	5587	1.331111111	0.481944444	0.18	0.066666667	0.416111111	0.116666667	1	0.426111111	3	1	0	0.304433
4612	941	0	5	3	3	6	1	1	1	2012	5	28	1	16.33333333	48	1	0	0	4840	1.116944444	0.329444444	0.118611111	0	0.515277778	0	0	0.370555556	1.5	0.89	0	0.495502
76707	16596	2	3	4	5	2	1	1	3	2015	1	9	5	17.5	25	1	1	1	15265	3.694722222	0.957777778	0.285277778	0.566666667	0	0.083333333	1	0.697777778	2.4	3.04	0	0.477707
1769	368	3	0	4	2	1	5	0	1	2012	4	25	3	8.666666667	9	1	0	1	1670	0.390833333	0.096388889	0.138611111	0.066666667	0	0	0	0.134444444	0	0.34	0	0.283058
70032	15151	0	1	3	3	6	1	1	3	2014	10	14	2	16	59	0	1	0	2081	0.484166667	0.138888889	0.113611111	0	0.185277778	0	0	0.170833333	1.5	0.39	0	0.252033
71710	15541	0	0	3	3	6	5	0	3	2014	11	3	1	11	66	1	0	0	659	0.218611111	0.098333333	0.150277778	0	0.022222222	0	0	0.111388889	0	0.26	0	0.199501
12458	2652	0	0	3	3	6	1	0	1	2012	8	28	2	9	85	1	0	0	5633	1.386944444	0.383333333	0.1275	0	0.304444444	0.177777778	1	0.296944444	0	0.89	0	0.122544
50324	10759	0	5	1	3	6	4	1	2	2014	1	11	6	23.5	23	1	1	0	888	0.228611111	0.097222222	0.134166667	0	0.0375	0	0	0.182777778	1.5	0.31	0	0.351064
45838	9798	1	2	4	3	2	4	1	2	2013	11	10	7	10.83333333	41	0	1	1	1446	0.341388889	0.088333333	0.086944444	0	0.053611111	0	0	0.061111111	1.5	0.21	0	0.122727
56936	12227	0	2	2	3	1	1	1	3	2014	5	2	5	19.83333333	51	0	1	1	3230	0.771388889	0.253333333	0.299722222	0	0.202777778	0	0	0.221944444	1.5	0.63	0	0.259074
57774	12406	0	0	4	2	1	1	1	3	2014	5	13	2	8.25	46	1	1	2	1288	0.556944444	0.182222222	0.351666667	0.033333333	0	0	0	0.124722222	1.7	0.37	0	0.0824053
45639	9756	2	0	1	2	6	5	0	2	2013	11	7	4	8.833333333	6	1	0	0	373	0.124166667	0.038055556	0.089722222	0	0.024166667	0	0	0.038888889	0	0.08	0	0.607143
55323	11842	0	0	3	3	6	5	0	3	2014	4	8	2	8.5	77	1	0	0	2731	0.706388889	0.215277778	0.123333333	0	0.256666667	0	0	0.206666667	0	0.55	0	0.204301
7468	1533	1	10	4	3	2	1	1	1	2012	6	30	6	23.5	40	1	1	1	4106	0.999166667	0.305555556	0.079166667	0	0.391666667	0	0	0.211944444	1.5	0.75	0	0.416776
49999	10689	1	1	3	2	6	3	0	2	2014	1	8	3	15.16666667	12	0	0	0	1357	0.373611111	0.14	0.084166667	0	0.165277778	0	0	0.132777778	0	0.28	10.5	0.633891
2847	597	0	13	4	5	1	1	1	1	2012	5	9	3	17.25	49	1	1	2	1230	0.313888889	0.096111111	0.103888889	0	0.062222222	0	0	0.074166667	1.5	0.21	0	0.374532
56578	12146	2	1	4	5	1	5	0	3	2014	4	26	6	14.08333333	5	1	0	1	1014	0.248611111	0.086111111	0.151111111	0	0.083333333	0	0	0.076944444	0	0.18	0	0.0288809
33553	7225	0	0	3	1	6	5	0	2	2013	6	18	2	8.75	71	0	0	0	3764	0.981388889	0.430833333	0.248611111	0.116666667	0	0.083333333	1	0.344166667	0	0.72	10.5	0.891848
36544	7803	0	1	3	3	6	5	0	2	2013	7	19	5	11.41666667	80	1	0	0	1273	0.388055556	0.107777778	0.216666667	0	0.057777778	0	0	0.103611111	0	0.26	0	0.246649
9622	2004	2	1	4	3	1	5	0	1	2012	7	22	7	13.75	8	1	0	1	2152	0.511666667	0.154722222	0.300277778	0	0.091666667	0	0	0.139722222	0	0.4	0	0.272366
11359	2402	0	5	4	5	1	1	1	1	2012	8	13	1	14.66666667	31	0	1	2	3008	0.786388889	0.248611111	0.253888889	0.066666667	0	0	0	0.219722222	1.5	0.6	0	0.189633
22218	4762	0	0	4	1	1	1	1	1	2013	1	5	6	8	32	1	1	2	3387	0.850277778	0.281111111	0.200277778	0	0.244722222	0	0	0.197777778	1.5	0.6	0	0.316011
45283	9678	1	3	4	3	1	5	0	2	2013	11	2	6	16	37	0	1	1	7751	1.868888889	0.605	0.213333333	0	0.483333333	0	0	0.372777778	0	1.21	0	0.280924
38821	8297	0	2	4	5	1	1	1	2	2013	8	14	3	15.25	33	1	1	1	5431	1.188333333	0.351944444	0.265833333	0.2	0	0	0	0.283333333	2.29	0.86	0	0.367647
691	169	0	0	1	3	6	5	0	1	2012	4	12	4	13.5	77	0	0	0	523	0.120555556	0.028888889	0.095833333	0	0.027222222	0	0	0.043611111	0	0.09	0	0
73000	15809	0	2	4	3	1	5	0	3	2014	11	19	3	18.5	45	0	1	2	1740	0.461944444	0.169444444	0.095	0	0.263333333	0	0	0.093888889	0	0.3	0	0.0177515
35384	7572	0	3	3	3	6	1	1	2	2013	7	7	7	19.5	43	1	1	0	1813	0.45	0.2	0.110277778	0	0.148055556	0	0	0.124722222	1.5	0.33	0	0.650334
64605	13893	0	0	3	1	6	4	1	3	2014	7	30	3	8	24	1	1	0	6739	1.643611111	0.533333333	0.227222222	0.383333333	0	0	0	0.521111111	1.95	1.28	10.5	0.83049
23684	5117	3	1	1	5	1	1	1	1	2013	1	24	4	7.333333333	25	1	1	1	415	0.111111111	0.044722222	0.056388889	0	0.021666667	0	0	0.121111111	1.5	0.28	0	0.456422
71387	15469	1	0	3	3	6	3	0	3	2014	10	30	4	13.5	14	1	0	0	1751	0.388055556	0.116111111	0.037222222	0	0.130833333	0	0	0.084722222	0	0.24	0	0.298361
60752	13026	0	4	2	5	2	1	1	3	2014	6	17	2	14.91666667	41	1	1	2	4251	0.955	0.309722222	0.0625	0	0.325555556	0	0	0.216666667	1.5	0.59	0	0.246154
16701	3523	0	5	4	3	5	1	1	1	2012	10	16	2	20	34	0	1	2	723	0.235833333	0.070277778	0.220555556	0	0.012777778	0	0	0.065277778	1.5	0.23	0	0.0595745
30713	6631	0	0	4	3	1	1	1	2	2013	5	16	4	9	32	1	1	2	11856	2.773333333	0.825555556	0.110833333	0.1	0.611111111	0.25	2	0.573888889	4.7	1.86	0	0.447725
68166	14728	0	0	4	3	1	5	0	3	2014	9	20	6	10	69	0	1	2	4791	1.274722222	0.3625	0.104166667	0	0.488611111	0.150555556	1	0.289444444	0	0.89	0	0.323417
57196	12276	0	2	3	3	6	4	1	3	2014	5	5	1	22.5	24	0	1	0	2201	0.771388889	0.234166667	0.208333333	0	0.208333333	0	0	0.16	1.5	0.43	0	0.161458
70874	15340	2	3	4	3	1	2	0	3	2014	10	22	3	21.5	16	0	0	1	16908	3.839444444	1.078055556	0.322777778	0.333333333	0.421666667	0.2	1	0.568611111	0	2.49	0	0.114314
8806	1819	3	1	3	5	2	5	0	1	2012	7	14	6	16.16666667	7	0	0	1	3470	0.803611111	0.208055556	0.045833333	0	0.301666667	0	0	0.213055556	0	0.53	0	0.275098
28924	6262	1	0	1	3	6	5	0	2	2013	4	22	1	12	66	0	0	0	571	0.2025	0.069444444	0.147777778	0	0.019166667	0	0	0.058888889	0	0.15	0	0.0283019
68590	14831	1	0	4	1	1	1	1	3	2014	9	26	5	8	50	0	1	2	10313	2.6425	0.820833333	0.080277778	0.116666667	0.500833333	0.266666667	2	0.466666667	4.7	1.7	0	0.25119
37217	7939	0	0	3	1	6	1	1	2	2013	7	26	5	8.25	33	1	1	0	4777	1.176388889	0.478888889	0.381388889	0.183333333	0	0	0	0.3925	2.4	0.88	0	0.837226
55238	11821	1	3	4	3	1	1	1	3	2014	4	7	1	16	32	1	1	1	2601	0.646388889	0.198611111	0.311666667	0	0.166666667	0	0	0.150833333	1.5	0.48	0	0.300184
56604	12152	1	0	3	3	6	5	0	3	2014	4	27	7	10	10	0	0	0	2910	0.722777778	0.221944444	0.130277778	0	0.246111111	0	0	0.158055556	0	0.47	0	0.224956
34269	7349	0	3	4	3	1	5	0	2	2013	6	26	3	18.41666667	49	1	1	1	993	0.215833333	0.131111111	0.118055556	0.016666667	0	0	0	0.072222222	0	0.18	0	0.646154
63759	13702	1	2	1	3	2	5	0	3	2014	7	20	7	16	43	0	1	1	1981	0.454722222	0.139722222	0.155833333	0.033333333	0	0	0	0.101666667	0	0.28	0	0.0136612
71052	15378	1	0	4	1	1	1	1	3	2014	10	25	6	7.416666667	38	1	1	1	1641	0.385833333	0.108333333	0.077222222	0	0.092222222	0	0	0.065277778	1.5	0.24	0	0.0510638
54059	11577	0	0	4	3	1	1	1	2	2014	3	6	4	12	30	1	1	1	1594	0.456666667	0.163888889	0.245277778	0.066666667	0	0	0	0.149444444	1.5	0.44	0	0.197026
25175	5428	0	0	3	1	6	5	0	1	2013	2	8	5	8.25	70	1	0	0	3040	0.807222222	0.271111111	0.202777778	0.1	0	0	0	0.314444444	0	0.7	10.5	0.614841
29644	6401	0	0	4	1	2	1	1	2	2013	5	1	3	6	50	0	1	2	4753	1.250555556	0.350277778	0.353055556	0	0.233333333	0	0	0.242222222	1.5	0.73	0	0.106651
34128	7321	0	5	3	1	6	1	1	2	2013	6	24	1	21.5	37	1	0	0	3082	0.792222222	0.33	0.118333333	0	0.25	0	0	0.200555556	1.5	0.53	0	0.112188
48337	10319	0	0	4	3	1	5	0	2	2013	12	10	2	10	74	0	1	2	4991	1.154444444	0.409166667	0.199722222	0.233333333	0	0	0	0.216388889	0	0.75	0	0.28113
39031	8345	0	0	4	3	1	1	1	2	2013	8	17	6	9	39	1	1	2	1349	0.399166667	0.1125	0.238333333	0	0.055555556	0	0	0.086666667	1.5	0.3	0	0.0448718
63062	13550	3	0	4	3	1	5	0	3	2014	7	12	6	20	9	1	0	1	2973	0.824444444	0.276388889	0.191388889	0.116666667	0	0	0	0.24	0	0.67	0	0.548611
58417	12537	0	1	3	3	1	1	1	3	2014	5	21	3	15.5	51	1	1	2	14555	3.586944444	1.178333333	0.248333333	0.5	0.1	0.166666667	1	1.111666667	4.3	2.9	0	0.609945
9164	1904	0	1	4	1	4	1	1	1	2012	7	19	4	15	40	0	1	2	7605	2.168333333	0.5875	0.141944444	0	0.635555556	0.116666667	1	0.383888889	3	2.01	0	0.176556
40722	8709	2	3	4	3	2	5	0	2	2013	9	9	1	19.75	7	1	0	1	3754	0.928888889	0.250277778	0.25	0	0.133333333	0	0	0.165833333	0	0.51	0	0.264657
13998	2968	0	1	4	5	1	1	1	1	2012	9	15	6	10.33333333	57	1	0	1	1374	0.335833333	0.099444444	0.1075	0	0.120833333	0	0	0.136111111	1.5	0.32	0	0.387755
26855	5806	0	3	4	3	6	1	1	1	2013	3	5	2	16.25	51	1	1	2	4813	1.193611111	0.3725	0.226666667	0	0.515277778	0	0	0.403333333	1.5	0.9	0	0.290634
54436	11653	0	4	4	3	1	1	1	2	2014	3	14	5	20.5	58	1	1	2	4594	1.105833333	0.3475	0.232222222	0.166666667	0	0	0	0.220555556	1.9	0.77	0	0.151134
